distance_km,courier_reliability_score,rain_mm,wind_speed_kmh,weather_code,time_of_day,temperature_celsius,traffic_level,is_weekend,weather_severity,is_peak_hour,distance_bucket,rain_x_traffic,courier_x_distance,is_monsoon,day_of_week,wind_x_rain,weather_x_peak,courier_x_weather,traffic_x_dist,time_sin,time_cos,delay_probability,was_delayed
4.47,0.8972,0.0,3.38,3,11,38.9,34.8,0,1,0,0,0.0,0.0163,0,0,0.0,0.0,0.0055,0.0,0.2588,-0.9659,0.095,0
7.29,0.9878,0.0,14.12,0,17,32.9,74.9,0,0,1,1,0.0,0.0008,1,2,0.0,0.0,0.0,0.1873,-0.9659,-0.2588,0.2976,1
11.67,0.7922,0.0,36.18,1,19,27.4,93.8,0,0,1,2,0.0,0.07,0,3,0.0,0.0,0.0,0.4689,-0.9659,0.2588,0.7317,1
9.91,0.6119,0.88,23.18,51,11,36.0,46.9,0,3,0,1,0.0908,0.1682,0,1,0.0561,0.0,0.1209,0.1172,0.2588,-0.9659,0.9061,0
6.97,0.8143,0.0,11.61,0,17,30.6,76.7,0,0,1,1,0.0,0.0483,1,3,0.0,0.0,0.0,0.1918,-0.9659,-0.2588,0.4122,1
8.02,0.7335,0.0,3.24,0,13,36.8,64.4,0,0,0,1,0.0,0.0881,1,4,0.0,0.0,0.0,0.161,-0.2588,-0.9659,0.1989,0
1.1,0.8014,0.0,2.97,0,16,33.9,47.3,0,0,0,0,0.0,0.0192,0,0,0.0,0.0,0.0,0.0,-0.866,-0.5,0.0751,0
5.93,0.772,0.0,13.82,1,15,33.1,21.4,0,0,0,1,0.0,0.0614,0,1,0.0,0.0,0.0,0.0535,-0.7071,-0.7071,0.0565,0
5.18,0.7601,0.0,23.39,2,15,38.0,30.2,0,1,0,1,0.0,0.0624,0,0,0.0,0.0,0.0196,0.0755,-0.7071,-0.7071,0.1416,0
16.29,0.7569,10.51,16.38,81,11,31.5,51.3,0,4,0,2,0.3851,0.0995,1,3,0.1536,0.0,0.0799,0.2567,0.2588,-0.9659,0.9888,1
2.84,0.617,0.0,10.12,2,13,34.1,64.1,0,1,0,0,0.0,0.0928,1,0,0.0,0.0,0.0395,0.0,-0.2588,-0.9659,0.3764,0
7.93,0.7353,4.96,20.95,63,9,31.7,83.6,0,4,1,1,0.458,0.0868,1,2,0.1434,4.0,0.0908,0.2091,0.7071,-0.7071,0.99,1
14.2,0.566,0.0,33.26,0,13,33.7,71.3,0,0,0,2,0.0,0.2265,0,0,0.0,0.0,0.0,0.3565,-0.2588,-0.9659,0.6647,1
31.22,0.5899,0.0,20.6,1,8,35.8,74.2,0,0,1,4,0.0,0.2656,0,4,0.0,0.0,0.0,0.742,0.866,-0.5,0.851,1
5.63,0.656,0.0,18.27,3,15,30.4,36.8,0,1,0,1,0.0,0.1111,1,0,0.0,0.0,0.0336,0.092,-0.7071,-0.7071,0.2504,0
11.36,0.8654,0.0,19.37,0,14,31.0,55.3,0,0,0,2,0.0,0.0361,0,2,0.0,0.0,0.0,0.2763,-0.5,-0.866,0.1351,0
15.26,0.7191,0.0,24.78,2,11,32.5,52.7,0,1,0,2,0.0,0.1209,0,3,0.0,0.0,0.0248,0.2634,0.2588,-0.9659,0.5003,0
16.63,0.3714,2.68,5.91,61,11,33.2,39.7,0,3,0,2,0.1588,0.4164,0,1,0.0295,0.0,0.2492,0.1987,0.2588,-0.9659,0.9857,1
2.87,0.4848,0.0,16.13,0,19,29.1,89.3,0,0,1,0,0.0,0.1456,0,0,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.8307,1
7.86,0.4005,27.17,15.85,95,23,22.3,41.9,0,6,0,1,0.429,0.2948,1,4,0.2029,0.0,0.4642,0.1047,-0.2588,0.9659,0.99,1
7.32,0.7856,0.0,2.81,0,8,27.1,78.7,0,0,1,1,0.0,0.0612,0,3,0.0,0.0,0.0,0.1967,0.866,-0.5,0.433,0
16.85,0.6117,0.9,6.08,61,20,22.9,76.5,0,3,1,2,0.1508,0.2031,0,0,0.015,3.0,0.121,0.3823,-0.866,0.5,0.9786,1
19.82,0.7447,4.21,3.38,61,19,29.2,90.0,0,3,1,2,0.4558,0.114,0,2,0.0214,3.0,0.0645,0.4501,-0.9659,0.2588,0.99,1
4.69,0.731,6.46,14.71,81,11,34.3,51.2,0,4,0,0,0.3159,0.0706,0,2,0.1134,0.0,0.093,0.0,0.2588,-0.9659,0.9818,1
3.09,0.9098,0.0,1.0,0,23,21.8,26.8,0,0,0,0,0.0,0.0111,0,3,0.0,0.0,0.0,0.0,-0.2588,0.9659,0.0278,0
2.66,0.9743,0.0,12.44,0,19,26.2,87.4,0,0,1,0,0.0,0.0016,0,3,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.3104,0
31.76,0.4774,3.34,19.82,80,5,24.2,43.3,0,3,0,4,0.195,0.3839,0,1,0.1117,0.0,0.1889,0.4326,0.9659,0.2588,0.9889,1
3.15,0.5591,0.0,10.77,0,18,25.7,85.3,0,0,1,0,0.0,0.1213,1,3,0.0,0.0,0.0,0.0,-1.0,-0.0,0.7194,1
14.68,0.8948,0.0,25.76,2,8,34.3,67.7,0,1,1,2,0.0,0.0273,0,0,0.0,1.0,0.0057,0.3384,0.866,-0.5,0.5499,0
5.72,0.7686,1.11,3.36,53,12,33.6,32.2,1,3,0,1,0.0736,0.0618,0,6,0.0096,0.0,0.0557,0.0805,0.0,-1.0,0.3343,0
11.06,0.6784,10.47,8.12,81,16,30.4,60.4,0,4,0,2,0.4523,0.1322,0,4,0.076,0.0,0.1216,0.3021,-0.866,-0.5,0.99,1
35.57,0.8312,0.0,13.86,3,19,29.5,82.4,0,1,1,4,0.0,0.0727,0,0,0.0,1.0,0.0116,0.8243,-0.9659,0.2588,0.7511,0
5.2,0.5951,0.87,19.43,53,20,26.8,28.6,1,3,1,1,0.0549,0.1369,0,5,0.0466,3.0,0.1288,0.0716,-0.866,0.5,0.7459,1
13.32,0.8711,0.0,25.88,0,19,24.7,90.8,0,0,1,2,0.0,0.0359,1,3,0.0,0.0,0.0,0.4539,-0.9659,0.2588,0.6031,1
7.07,0.6697,0.0,2.96,1,16,35.0,54.7,0,0,0,1,0.0,0.1154,0,1,0.0,0.0,0.0,0.1367,-0.866,-0.5,0.2676,1
6.65,0.7772,0.0,6.41,1,19,32.1,90.0,0,0,1,1,0.0,0.0623,1,4,0.0,0.0,0.0,0.225,-0.9659,0.2588,0.5415,1
5.68,0.8635,6.37,7.65,80,13,36.1,29.6,1,3,0,1,0.1817,0.0279,0,6,0.0586,0.0,0.0252,0.0741,-0.2588,-0.9659,0.5886,0
1.61,0.6298,0.0,23.78,3,14,27.0,60.4,0,1,0,0,0.0,0.0629,0,0,0.0,0.0,0.0375,0.0,-0.5,-0.866,0.3397,0
0.93,0.6299,0.0,13.54,0,11,29.8,34.8,0,0,0,0,0.0,0.0432,0,3,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.1181,0
9.28,0.6717,9.23,20.65,81,18,28.7,80.8,0,4,1,1,0.5769,0.1276,1,0,0.1842,4.0,0.1254,0.2021,-1.0,-0.0,0.99,1
4.83,0.7811,0.0,13.96,1,20,27.8,98.1,0,0,1,0,0.0,0.0526,0,2,0.0,0.0,0.0,0.0,-0.866,0.5,0.6072,1
8.84,0.4362,0.0,38.11,1,10,31.8,76.3,0,0,1,1,0.0,0.2818,1,0,0.0,0.0,0.0,0.1907,0.5,-0.866,0.9234,0
4.85,0.843,0.0,12.68,2,14,36.8,62.6,0,1,0,0,0.0,0.032,0,3,0.0,0.0,0.0104,0.0,-0.5,-0.866,0.2034,0
9.45,0.6816,0.0,2.43,1,8,30.2,100.0,0,0,1,1,0.0,0.1228,0,3,0.0,0.0,0.0,0.25,0.866,-0.5,0.7531,1
9.33,0.5463,0.0,4.69,1,8,35.0,69.9,0,0,1,1,0.0,0.2079,0,3,0.0,0.0,0.0,0.1746,0.866,-0.5,0.7235,0
7.24,0.5972,0.0,12.36,0,15,27.6,32.2,1,0,0,1,0.0,0.157,0,6,0.0,0.0,0.0,0.0805,-0.7071,-0.7071,0.103,1
10.09,0.3991,0.0,27.38,1,8,28.8,99.2,0,0,1,2,0.0,0.3264,0,0,0.0,0.0,0.0,0.4962,0.866,-0.5,0.9691,1
16.22,0.6503,0.0,22.39,2,1,19.1,39.7,0,1,0,2,0.0,0.1714,1,1,0.0,0.0,0.0345,0.1986,0.2588,0.9659,0.3956,0
11.55,0.6077,0.17,0.6,51,18,23.4,69.5,0,3,1,2,0.0337,0.181,0,2,0.0004,3.0,0.1229,0.3476,-1.0,-0.0,0.9292,1
21.51,0.6898,0.0,20.58,2,10,30.7,91.9,0,1,1,3,0.0,0.1566,0,1,0.0,1.0,0.0288,0.6894,0.5,-0.866,0.8883,0
25.48,0.7309,0.0,13.12,2,9,33.5,78.7,0,1,1,3,0.0,0.1332,0,3,0.0,1.0,0.0233,0.5902,0.7071,-0.7071,0.7919,1
4.17,0.6018,0.0,8.1,0,19,35.6,94.0,0,0,1,0,0.0,0.1203,1,2,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.7443,1
2.37,0.7916,0.0,17.34,0,5,23.2,37.2,0,0,0,0,0.0,0.0336,0,0,0.0,0.0,0.0,0.0,0.9659,0.2588,0.0599,0
5.29,0.8913,0.0,4.57,1,9,32.2,31.0,1,0,1,1,0.0,0.0192,1,5,0.0,0.0,0.0,0.0775,0.7071,-0.7071,0.0396,0
20.64,0.6241,0.0,2.34,0,11,28.8,38.3,0,0,0,3,0.0,0.2063,0,0,0.0,0.0,0.0,0.2876,0.2588,-0.9659,0.3322,0
9.86,0.7916,0.25,14.93,53,17,30.6,90.3,0,3,1,1,0.0611,0.0661,0,0,0.0126,3.0,0.0476,0.2259,-0.9659,-0.2588,0.9297,1
7.78,0.6616,0.0,5.91,0,15,32.6,23.5,1,0,0,1,0.0,0.1245,1,5,0.0,0.0,0.0,0.0588,-0.7071,-0.7071,0.0511,0
10.46,0.8373,0.0,14.53,1,17,28.4,89.6,0,0,1,2,0.0,0.0466,0,2,0.0,0.0,0.0,0.448,-0.9659,-0.2588,0.5568,1
12.09,0.6758,0.3,45.31,51,10,33.6,29.2,1,3,1,2,0.0236,0.1382,0,6,0.0456,3.0,0.0923,0.1462,0.5,-0.866,0.7563,1
18.25,0.7833,0.0,26.9,0,16,32.1,52.3,0,0,0,2,0.0,0.0869,0,2,0.0,0.0,0.0,0.2617,-0.866,-0.5,0.3042,0
13.89,0.877,0.0,24.99,0,12,32.8,57.3,0,0,0,2,0.0,0.0339,1,2,0.0,0.0,0.0,0.2867,0.0,-1.0,0.1696,0
5.27,0.7973,0.0,11.66,3,20,21.6,97.4,0,1,1,1,0.0,0.0488,1,4,0.0,1.0,0.0152,0.2435,-0.866,0.5,0.7189,1
20.89,0.8934,0.0,23.73,0,17,29.7,97.5,0,0,1,3,0.0,0.0313,0,3,0.0,0.0,0.0,0.731,-0.9659,-0.2588,0.6788,0
5.3,0.9071,0.0,10.2,0,11,31.5,52.1,0,0,0,1,0.0,0.0152,0,1,0.0,0.0,0.0,0.1302,0.2588,-0.9659,0.1045,0
10.82,0.9337,0.0,8.55,2,15,34.9,38.5,0,1,0,2,0.0,0.0123,1,2,0.0,0.0,0.0028,0.1923,-0.7071,-0.7071,0.1037,0
15.92,0.9515,0.0,4.77,1,19,28.3,75.6,0,0,1,2,0.0,0.0088,0,2,0.0,0.0,0.0,0.3781,-0.9659,0.2588,0.3474,0
18.01,0.8063,0.0,17.27,0,5,30.3,31.2,0,0,0,2,0.0,0.0731,0,3,0.0,0.0,0.0,0.1562,0.9659,0.2588,0.1051,0
8.51,0.5838,0.0,19.24,2,12,33.1,27.2,1,1,0,1,0.0,0.1761,0,5,0.0,0.0,0.0447,0.0679,0.0,-1.0,0.1959,0
4.63,0.8578,4.51,5.2,63,16,31.9,62.8,0,4,0,0,0.3287,0.027,1,4,0.034,0.0,0.0358,0.0,-0.866,-0.5,0.9616,1
7.33,0.8121,0.14,5.57,61,21,27.7,31.7,1,3,0,1,0.013,0.0503,0,5,0.0029,0.0,0.0407,0.0793,-0.7071,0.7071,0.2559,0
9.8,0.9473,0.0,32.01,0,11,34.4,62.1,0,0,0,1,0.0,0.0084,0,1,0.0,0.0,0.0,0.1552,0.2588,-0.9659,0.2176,0
8.72,0.9213,0.0,5.14,0,9,27.4,75.6,0,0,1,1,0.0,0.0146,0,0,0.0,0.0,0.0,0.189,0.7071,-0.7071,0.3159,0
8.22,0.8654,0.0,12.83,0,10,30.1,66.6,0,0,1,1,0.0,0.0319,0,4,0.0,0.0,0.0,0.1665,0.5,-0.866,0.3118,0
22.3,0.4465,0.0,14.48,1,17,29.3,76.9,0,0,1,3,0.0,0.3776,0,2,0.0,0.0,0.0,0.5766,-0.9659,-0.2588,0.9365,1
16.89,0.8508,0.0,21.97,0,13,31.6,67.8,0,0,0,2,0.0,0.0484,1,3,0.0,0.0,0.0,0.3388,-0.2588,-0.9659,0.2382,0
9.84,0.5291,2.68,45.28,80,14,30.2,62.8,0,3,0,1,0.2514,0.2243,0,1,0.2264,0.0,0.1616,0.1571,-0.5,-0.866,0.9882,1
14.84,0.4644,16.97,12.25,82,9,29.5,96.4,0,5,1,2,0.8545,0.3153,0,2,0.1358,5.0,0.3266,0.4819,0.7071,-0.7071,0.99,1
1.88,0.3813,0.0,46.55,0,14,29.0,51.0,0,0,0,0,0.0,0.1497,1,1,0.0,0.0,0.0,0.0,-0.5,-0.866,0.5917,1
1.39,0.8152,0.0,6.79,2,16,30.0,46.3,0,1,0,0,0.0,0.0201,0,3,0.0,0.0,0.0132,0.0,-0.866,-0.5,0.1276,0
13.42,0.8348,0.0,53.48,0,10,34.9,100.0,0,0,1,2,0.0,0.0522,1,4,0.0,0.0,0.0,0.5,0.5,-0.866,0.8036,1
15.57,0.5609,4.47,17.99,63,21,30.1,49.5,0,4,0,2,0.258,0.2379,0,3,0.1172,0.0,0.194,0.2474,-0.7071,0.7071,0.99,1
1.32,0.7067,0.0,11.94,1,15,29.4,26.4,0,0,0,0,0.0,0.0389,0,3,0.0,0.0,0.0,0.0,-0.7071,-0.7071,0.0424,0
2.46,0.7192,1.19,18.01,53,13,32.6,67.0,0,3,0,0,0.1609,0.0538,0,3,0.054,0.0,0.0744,0.0,-0.2588,-0.9659,0.8319,1
4.39,0.6408,2.96,16.97,63,13,32.6,67.7,0,4,0,0,0.2863,0.1056,0,2,0.0897,0.0,0.1435,0.0,-0.2588,-0.9659,0.9753,1
18.79,0.5963,0.0,6.79,1,19,26.1,78.6,0,0,1,2,0.0,0.223,0,0,0.0,0.0,0.0,0.3931,-0.9659,0.2588,0.7901,1
5.55,0.9045,0.0,10.85,2,19,24.3,34.1,1,1,1,1,0.0,0.0161,0,5,0.0,1.0,0.0049,0.0852,-0.9659,0.2588,0.0946,0
1.51,0.8832,0.29,34.28,61,12,35.6,58.5,0,3,0,0,0.0453,0.0107,0,4,0.0331,0.0,0.02,0.0,0.0,-1.0,0.486,1
6.4,0.6375,2.27,6.73,80,17,29.9,73.8,0,3,1,1,0.2684,0.1272,0,3,0.0306,3.0,0.1091,0.1846,-0.9659,-0.2588,0.9841,1
8.75,0.8655,9.97,16.75,63,18,30.4,81.8,0,4,1,1,0.601,0.0327,1,4,0.1539,4.0,0.0329,0.2044,-1.0,-0.0,0.99,1
5.5,0.7708,29.22,23.73,82,19,28.1,80.7,0,5,1,1,0.844,0.0598,1,1,0.3104,5.0,0.0914,0.2017,-0.9659,0.2588,0.99,1
9.07,0.7627,5.15,14.81,61,10,28.0,68.7,0,3,1,1,0.3831,0.0777,0,3,0.1032,3.0,0.0578,0.1718,0.5,-0.866,0.9887,1
13.0,0.8382,0.0,22.0,1,20,22.3,26.5,1,0,1,2,0.0,0.05,0,6,0.0,0.0,0.0,0.1325,-0.866,0.5,0.0964,0
9.29,0.8195,10.07,20.85,65,14,29.2,56.7,0,5,0,1,0.4184,0.0521,0,4,0.1923,0.0,0.0639,0.1418,-0.5,-0.866,0.99,1
8.79,0.9658,0.0,16.05,0,16,33.7,54.2,0,0,0,1,0.0,0.0042,1,0,0.0,0.0,0.0,0.1356,-0.866,-0.5,0.1278,0
7.76,0.6272,0.0,4.68,0,20,29.8,75.8,0,0,1,1,0.0,0.1439,0,4,0.0,0.0,0.0,0.1896,-0.866,0.5,0.6273,1
10.51,0.587,0.0,18.46,2,10,27.6,87.8,0,1,1,2,0.0,0.1888,0,3,0.0,1.0,0.0442,0.439,0.5,-0.866,0.8975,1
28.39,0.7494,0.0,16.67,2,11,34.6,33.8,0,1,0,3,0.0,0.1235,0,2,0.0,0.0,0.0209,0.2535,0.2588,-0.9659,0.3588,1
6.81,0.951,0.0,8.24,1,9,35.7,90.0,0,0,1,1,0.0,0.0065,0,1,0.0,0.0,0.0,0.2249,0.7071,-0.7071,0.3964,1
13.63,0.6011,0.0,22.94,0,8,33.5,70.9,0,0,1,2,0.0,0.1969,0,2,0.0,0.0,0.0,0.3547,0.866,-0.5,0.7531,1
7.64,0.7783,0.0,12.07,0,12,35.7,61.4,0,0,0,1,0.0,0.0656,0,0,0.0,0.0,0.0,0.1535,0.0,-1.0,0.1792,0
16.04,0.5841,0.0,11.43,3,7,29.5,45.8,0,1,0,2,0.0,0.2215,0,0,0.0,0.0,0.0447,0.2291,0.9659,-0.2588,0.6038,1
11.5,0.6239,9.87,12.13,61,19,27.8,100.0,0,3,1,2,0.7323,0.1697,0,4,0.111,3.0,0.1153,0.5,-0.9659,0.2588,0.99,1
5.89,0.7977,0.0,12.41,0,16,31.5,40.0,0,0,0,1,0.0,0.0511,0,1,0.0,0.0,0.0,0.1,-0.866,-0.5,0.1209,0
4.28,0.7716,0.0,11.05,1,10,30.6,96.6,0,0,1,0,0.0,0.0529,0,2,0.0,0.0,0.0,0.0,0.5,-0.866,0.5776,1
17.42,0.6739,11.76,18.5,81,20,25.4,81.4,0,4,1,2,0.6363,0.158,0,3,0.1807,4.0,0.1241,0.4071,-0.866,0.5,0.99,1
12.88,0.6453,0.0,41.09,0,19,26.7,33.2,1,0,1,2,0.0,0.1618,0,6,0.0,0.0,0.0,0.1661,-0.9659,0.2588,0.325,1
11.46,0.6592,0.0,12.9,1,20,27.7,93.5,0,0,1,2,0.0,0.1461,0,4,0.0,0.0,0.0,0.4674,-0.866,0.5,0.7871,1
10.75,0.5141,10.47,4.47,65,11,33.3,30.6,0,5,0,2,0.2289,0.243,0,2,0.0419,0.0,0.2823,0.1529,0.2588,-0.9659,0.99,1
10.55,0.8746,0.0,23.59,1,0,21.6,32.1,1,0,0,2,0.0,0.0316,0,5,0.0,0.0,0.0,0.1603,0.0,1.0,0.0326,0
1.85,0.6228,0.0,14.8,0,21,24.8,55.1,0,0,0,0,0.0,0.0706,1,1,0.0,0.0,0.0,0.0,-0.7071,0.7071,0.2484,0
5.34,0.6283,11.9,7.09,65,17,28.8,89.2,0,5,1,1,0.7002,0.1219,0,0,0.0695,5.0,0.1889,0.223,-0.9659,-0.2588,0.99,1
3.06,0.9261,12.47,5.93,63,11,31.4,32.2,1,4,0,0,0.2568,0.0082,0,6,0.0592,0.0,0.0134,0.0,0.2588,-0.9659,0.8589,1
15.01,0.548,0.0,18.58,2,17,28.4,84.0,0,1,1,2,0.0,0.2454,0,2,0.0,1.0,0.0507,0.4199,-0.9659,-0.2588,0.9263,0
1.84,0.4942,0.0,9.22,2,21,24.7,40.9,0,1,0,0,0.0,0.1092,0,3,0.0,0.0,0.06,0.0,-0.7071,0.7071,0.4257,0
12.64,0.9197,0.0,28.52,0,13,29.5,61.1,0,0,0,2,0.0,0.0173,0,0,0.0,0.0,0.0,0.3055,-0.2588,-0.9659,0.1676,0
9.11,0.8293,11.11,18.6,63,11,31.5,53.9,0,4,0,1,0.4126,0.0475,0,0,0.178,0.0,0.047,0.1348,0.2588,-0.9659,0.9891,1
5.96,0.6111,1.73,31.91,61,16,30.8,21.3,1,3,0,1,0.0657,0.1371,0,5,0.1228,0.0,0.1213,0.0534,-0.866,-0.5,0.722,1
5.49,0.8867,0.0,10.98,0,4,25.6,21.9,0,0,0,1,0.0,0.0208,0,0,0.0,0.0,0.0,0.0549,0.866,0.5,0.0358,0
8.91,0.8023,0.0,5.97,1,10,31.1,73.6,0,0,1,1,0.0,0.0587,1,0,0.0,0.0,0.0,0.184,0.5,-0.866,0.4058,1
18.26,0.5131,0.0,14.34,0,13,33.7,50.6,0,0,0,2,0.0,0.2927,1,3,0.0,0.0,0.0,0.2531,-0.2588,-0.9659,0.5476,1
2.44,0.7028,0.0,4.1,1,17,31.8,99.3,0,0,1,0,0.0,0.0583,0,3,0.0,0.0,0.0,0.0,-0.9659,-0.2588,0.5974,1
6.12,0.903,18.72,28.98,81,7,32.1,47.7,0,4,0,1,0.4368,0.0173,1,1,0.3315,0.0,0.0201,0.1193,0.9659,-0.2588,0.99,1
7.21,0.8373,0.0,21.81,1,20,28.8,83.7,0,0,1,1,0.0,0.0402,0,3,0.0,0.0,0.0,0.2092,-0.866,0.5,0.4981,0
1.75,0.8169,0.0,13.07,2,12,38.3,32.4,1,1,0,0,0.0,0.0231,0,6,0.0,0.0,0.0131,0.0,0.0,-1.0,0.0316,0
10.48,0.7781,0.0,6.18,1,13,32.4,62.8,0,0,0,2,0.0,0.0743,0,0,0.0,0.0,0.0,0.3139,-0.2588,-0.9659,0.1897,1
7.22,0.8444,0.0,18.2,2,15,32.5,23.5,0,1,0,1,0.0,0.0376,0,0,0.0,0.0,0.0102,0.0587,-0.7071,-0.7071,0.086,0
24.26,0.7384,35.14,16.67,96,10,27.7,84.5,0,6,1,3,0.9302,0.1258,1,2,0.2295,6.0,0.1338,0.6336,0.5,-0.866,0.99,1
20.39,0.6098,1.07,14.75,51,15,29.1,19.7,0,3,0,3,0.044,0.2174,0,3,0.0411,0.0,0.1219,0.1481,-0.7071,-0.7071,0.7786,1
2.46,0.9123,11.72,20.13,65,23,21.8,39.5,0,5,0,0,0.3083,0.0094,0,1,0.1964,0.0,0.0216,0.0,-0.2588,0.9659,0.963,1
5.97,0.8922,6.48,24.64,80,12,29.5,64.4,0,3,0,1,0.3976,0.02,0,3,0.1902,0.0,0.0177,0.161,0.0,-1.0,0.964,1
11.82,0.8348,0.0,9.24,0,18,21.1,94.5,0,0,1,2,0.0,0.0499,0,1,0.0,0.0,0.0,0.4726,-1.0,-0.0,0.5879,1
6.22,0.9672,0.0,16.51,1,9,25.6,87.0,0,0,1,1,0.0,0.0034,1,3,0.0,0.0,0.0,0.2174,0.7071,-0.7071,0.3924,0
11.16,0.6275,6.41,16.86,61,12,35.2,62.9,0,3,0,2,0.3865,0.1654,0,0,0.1296,0.0,0.1137,0.3143,0.0,-1.0,0.99,1
3.49,0.9898,0.0,9.73,0,18,22.3,78.0,0,0,1,0,0.0,0.0005,0,0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.2527,0
2.54,0.2649,0.0,3.3,3,13,33.5,59.6,0,1,0,0,0.0,0.2321,0,2,0.0,0.0,0.1051,0.0,-0.2588,-0.9659,0.8205,0
15.37,0.7182,0.0,10.6,1,18,21.8,78.1,0,0,1,2,0.0,0.1218,0,3,0.0,0.0,0.0,0.3903,-1.0,-0.0,0.6238,1
10.98,0.5499,0.0,11.18,1,13,36.1,50.8,0,0,0,2,0.0,0.2184,0,3,0.0,0.0,0.0,0.2542,-0.2588,-0.9659,0.3997,0
5.39,0.8751,0.0,44.41,0,12,33.9,59.9,0,0,0,1,0.0,0.0238,0,3,0.0,0.0,0.0,0.1498,0.0,-1.0,0.173,0
6.46,0.7934,0.0,15.97,2,12,31.6,52.2,0,1,0,1,0.0,0.055,1,4,0.0,0.0,0.0157,0.1306,0.0,-1.0,0.2099,0
8.23,0.6807,0.0,18.89,0,6,30.2,30.4,0,0,0,1,0.0,0.1168,0,0,0.0,0.0,0.0,0.0761,1.0,0.0,0.1283,1
7.23,0.3998,58.06,2.99,96,19,30.0,76.5,0,6,1,1,0.9576,0.2854,1,4,0.0467,6.0,0.465,0.1912,-0.9659,0.2588,0.99,1
6.24,0.752,6.65,28.26,63,9,34.0,90.4,0,4,1,1,0.5644,0.0712,1,0,0.2206,4.0,0.0823,0.2259,0.7071,-0.7071,0.99,1
1.57,0.8168,0.0,13.62,2,20,24.5,98.1,0,1,1,0,0.0,0.0216,0,0,0.0,1.0,0.0131,0.0,-0.866,0.5,0.6222,0
1.55,0.8239,0.0,19.24,3,15,33.7,42.6,0,1,0,0,0.0,0.0202,1,2,0.0,0.0,0.0123,0.0,-0.7071,-0.7071,0.0985,0
10.28,0.5485,0.0,2.47,2,10,33.0,33.9,1,1,1,2,0.0,0.2141,0,5,0.0,1.0,0.0506,0.1694,0.5,-0.866,0.4225,1
11.84,0.9408,0.0,37.07,0,4,27.7,31.1,1,0,0,2,0.0,0.0107,1,6,0.0,0.0,0.0,0.1557,0.866,0.5,0.0435,0
2.15,0.8287,0.0,13.01,2,20,31.6,71.8,0,1,1,0,0.0,0.0237,0,0,0.0,1.0,0.0118,0.0,-0.866,0.5,0.4065,0
4.48,0.7917,6.66,14.25,81,10,32.9,83.9,0,4,1,0,0.5243,0.0471,0,0,0.1113,4.0,0.0634,0.0,0.5,-0.866,0.99,1
2.07,0.7446,0.0,19.28,0,10,30.9,70.7,0,0,1,0,0.0,0.0422,0,3,0.0,0.0,0.0,0.0,0.5,-0.866,0.3628,0
9.05,0.6845,0.0,18.18,0,18,35.1,93.8,0,0,1,1,0.0,0.1191,0,1,0.0,0.0,0.0,0.2345,-1.0,-0.0,0.7555,1
2.94,0.8632,6.24,40.17,81,10,28.7,88.2,0,4,1,0,0.5359,0.0202,1,3,0.3052,4.0,0.0337,0.0,0.5,-0.866,0.99,1
31.42,0.6828,0.0,13.84,0,19,28.2,99.4,0,0,1,4,0.0,0.181,0,3,0.0,0.0,0.0,0.9943,-0.9659,0.2588,0.8731,1
0.45,0.8558,3.31,4.82,61,14,38.4,18.7,1,3,0,0,0.0837,0.0059,0,6,0.027,0.0,0.0274,0.0,-0.5,-0.866,0.1945,0
11.41,0.5868,1.48,18.3,53,12,29.9,61.2,0,3,0,2,0.1703,0.1948,1,1,0.0637,0.0,0.1328,0.3058,0.0,-1.0,0.9533,1
3.72,0.5798,13.01,13.1,65,16,33.1,44.9,0,5,0,0,0.364,0.1231,1,4,0.1327,0.0,0.227,0.0,-0.866,-0.5,0.99,1
10.48,0.6959,1.97,16.29,51,6,27.1,25.4,1,3,0,2,0.0849,0.1192,0,5,0.0681,0.0,0.0839,0.127,1.0,0.0,0.5829,1
28.73,0.5534,0.18,18.84,51,14,30.9,52.1,0,3,0,3,0.0264,0.2948,1,0,0.0119,0.0,0.1492,0.3906,-0.5,-0.866,0.9072,1
4.71,0.8689,0.0,22.97,0,18,26.7,72.1,0,0,1,0,0.0,0.0241,1,2,0.0,0.0,0.0,0.0,-1.0,-0.0,0.3368,1
2.06,0.8878,0.0,21.29,0,18,26.9,89.8,0,0,1,0,0.0,0.0122,1,2,0.0,0.0,0.0,0.0,-1.0,-0.0,0.4009,1
3.12,0.7724,49.14,33.18,95,10,27.1,64.7,0,6,1,0,0.7778,0.0447,1,2,0.4983,6.0,0.1086,0.0,0.5,-0.866,0.99,1
4.42,0.8266,0.0,1.51,0,10,33.6,90.6,0,0,1,0,0.0,0.0355,0,1,0.0,0.0,0.0,0.0,0.5,-0.866,0.4341,0
16.18,0.3855,0.0,6.13,0,11,35.5,61.1,0,0,0,2,0.0,0.3989,1,0,0.0,0.0,0.0,0.3055,0.2588,-0.9659,0.8487,1
2.08,0.833,18.35,28.19,65,9,32.1,78.8,0,5,1,0,0.7169,0.0224,0,4,0.3204,5.0,0.0569,0.0,0.7071,-0.7071,0.99,1
